@RELATION hotel_bookings

@ATTRIBUTE Unnamed: 0 NUMERIC
@ATTRIBUTE hotel NUMERIC
@ATTRIBUTE is_canceled NUMERIC
@ATTRIBUTE lead_time NUMERIC
@ATTRIBUTE arrival_date_year NUMERIC
@ATTRIBUTE arrival_date_month NUMERIC
@ATTRIBUTE arrival_date_week_number NUMERIC
@ATTRIBUTE arrival_date_day_of_month NUMERIC
@ATTRIBUTE stays_in_weekend_nights NUMERIC
@ATTRIBUTE stays_in_week_nights NUMERIC
@ATTRIBUTE adults NUMERIC
@ATTRIBUTE children NUMERIC
@ATTRIBUTE babies NUMERIC
@ATTRIBUTE meal NUMERIC
@ATTRIBUTE country NUMERIC
@ATTRIBUTE market_segment NUMERIC
@ATTRIBUTE distribution_channel NUMERIC
@ATTRIBUTE reserved_room_type NUMERIC
@ATTRIBUTE assigned_room_type NUMERIC
@ATTRIBUTE booking_changes NUMERIC
@ATTRIBUTE deposit_type NUMERIC
@ATTRIBUTE agent NUMERIC
@ATTRIBUTE customer_type NUMERIC
@ATTRIBUTE adr NUMERIC
@ATTRIBUTE required_car_parking_spaces NUMERIC
@ATTRIBUTE total_of_special_requests NUMERIC
@ATTRIBUTE reservation_status NUMERIC
@ATTRIBUTE reservation_status_date NUMERIC

@DATA
236.0,0.0,0.0,78.0,2015.0,1.0,28.0,9.0,0.0,3.0,2.0,0.0,1.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,82.0,0.0,2.0,1.0,63.0
237.0,0.0,1.0,17.0,2015.0,1.0,28.0,9.0,1.0,3.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,105.08,0.0,0.0,0.0,47.0
238.0,0.0,1.0,103.0,2015.0,1.0,28.0,9.0,1.0,3.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,65.42,0.0,0.0,0.0,51.0
239.0,0.0,0.0,16.0,2015.0,1.0,28.0,9.0,1.0,3.0,1.0,0.0,0.0,0.0,30.0,2.0,1.0,0.0,0.0,0.0,0.0,250.0,2.0,98.0,0.0,1.0,1.0,64.0
240.0,0.0,0.0,14.0,2015.0,1.0,28.0,9.0,2.0,3.0,2.0,0.0,0.0,0.0,32.0,5.0,2.0,0.0,0.0,0.0,0.0,241.0,2.0,75.46,1.0,1.0,1.0,65.0
241.0,0.0,0.0,77.0,2015.0,1.0,28.0,9.0,2.0,3.0,2.0,0.0,0.0,0.0,27.0,4.0,2.0,0.0,0.0,0.0,0.0,177.0,2.0,65.5,0.0,0.0,1.0,65.0
242.0,0.0,0.0,90.0,2015.0,1.0,28.0,9.0,2.0,5.0,2.0,0.0,0.0,0.0,15.0,4.0,2.0,0.0,3.0,0.0,0.0,6.0,2.0,90.95,0.0,0.0,1.0,67.0
243.0,0.0,0.0,90.0,2015.0,1.0,28.0,9.0,2.0,5.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,0.0,0.0,0.0,0.0,40.0,0.0,93.6,0.0,0.0,1.0,67.0
244.0,0.0,0.0,90.0,2015.0,1.0,28.0,9.0,2.0,5.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,3.0,4.0,0.0,0.0,143.0,0.0,119.25,0.0,0.0,1.0,67.0
245.0,0.0,0.0,366.0,2015.0,1.0,28.0,9.0,2.0,5.0,2.0,0.0,0.0,2.0,16.0,4.0,2.0,3.0,4.0,0.0,0.0,40.0,0.0,134.73,0.0,0.0,1.0,67.0
246.0,0.0,0.0,249.0,2015.0,1.0,28.0,9.0,2.0,5.0,2.0,0.0,0.0,2.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,112.0,0.0,1.0,1.0,67.0
247.0,0.0,1.0,69.0,2015.0,1.0,28.0,9.0,2.0,6.0,2.0,0.0,0.0,2.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,118.13,0.0,2.0,0.0,18.0
248.0,0.0,0.0,10.0,2015.0,1.0,28.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,33.0,2.0,1.0,0.0,0.0,0.0,0.0,250.0,2.0,131.0,0.0,0.0,1.0,62.0
249.0,0.0,0.0,22.0,2015.0,1.0,28.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,88.2,0.0,0.0,1.0,63.0
250.0,0.0,0.0,91.0,2015.0,1.0,28.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,73.8,0.0,1.0,1.0,63.0
251.0,0.0,0.0,23.0,2015.0,1.0,28.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,98.0,0.0,0.0,1.0,63.0
252.0,0.0,0.0,11.0,2015.0,1.0,28.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,110.5,0.0,1.0,1.0,63.0
253.0,0.0,0.0,3.0,2015.0,1.0,28.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,131.0,0.0,1.0,1.0,63.0
254.0,0.0,0.0,13.0,2015.0,1.0,28.0,10.0,0.0,2.0,2.0,1.0,0.0,2.0,28.0,5.0,2.0,5.0,6.0,2.0,0.0,240.0,2.0,185.0,1.0,1.0,1.0,63.0
255.0,0.0,0.0,108.0,2015.0,1.0,28.0,10.0,0.0,2.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,2.0,3.0,1.0,0.0,240.0,2.0,87.3,0.0,2.0,1.0,63.0
257.0,0.0,0.0,37.0,2015.0,1.0,28.0,10.0,1.0,2.0,2.0,0.0,0.0,0.0,16.0,5.0,2.0,1.0,2.0,0.0,0.0,105.0,2.0,120.0,0.0,1.0,1.0,64.0
258.0,0.0,0.0,21.0,2015.0,1.0,28.0,10.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,250.0,2.0,98.0,0.0,1.0,1.0,64.0
259.0,0.0,0.0,106.0,2015.0,1.0,28.0,10.0,1.0,2.0,2.0,0.0,0.0,0.0,16.0,5.0,2.0,3.0,4.0,0.0,0.0,240.0,2.0,96.3,0.0,2.0,1.0,64.0
260.0,0.0,0.0,30.0,2015.0,1.0,28.0,10.0,2.0,2.0,2.0,0.0,0.0,1.0,28.0,2.0,1.0,4.0,5.0,0.0,0.0,240.0,3.0,197.0,0.0,1.0,1.0,65.0
262.0,0.0,1.0,51.0,2015.0,1.0,28.0,10.0,2.0,3.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,3.0,4.0,0.0,0.0,240.0,2.0,123.0,0.0,0.0,0.0,52.0
263.0,0.0,0.0,79.0,2015.0,1.0,28.0,10.0,2.0,3.0,2.0,0.0,0.0,0.0,27.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,82.0,0.0,2.0,1.0,66.0
264.0,0.0,0.0,21.0,2015.0,1.0,28.0,10.0,2.0,3.0,2.0,0.0,2.0,2.0,28.0,2.0,1.0,1.0,2.0,1.0,0.0,250.0,2.0,165.0,1.0,3.0,1.0,66.0
265.0,0.0,0.0,35.0,2015.0,1.0,28.0,10.0,2.0,3.0,2.0,2.0,0.0,0.0,13.0,5.0,2.0,5.0,6.0,0.0,0.0,240.0,2.0,149.4,0.0,0.0,1.0,66.0
266.0,0.0,0.0,78.0,2015.0,1.0,28.0,10.0,2.0,5.0,2.0,0.0,0.0,2.0,28.0,5.0,2.0,0.0,0.0,1.0,0.0,240.0,2.0,106.84,1.0,2.0,1.0,68.0
267.0,0.0,0.0,31.0,2015.0,1.0,28.0,10.0,2.0,5.0,2.0,0.0,0.0,2.0,28.0,2.0,1.0,2.0,3.0,1.0,0.0,250.0,2.0,161.0,1.0,1.0,1.0,68.0
268.0,0.0,0.0,78.0,2015.0,1.0,28.0,10.0,2.0,5.0,2.0,0.0,0.0,2.0,28.0,5.0,2.0,2.0,3.0,1.0,0.0,240.0,2.0,134.43,0.0,2.0,1.0,68.0
269.0,0.0,0.0,78.0,2015.0,1.0,28.0,10.0,2.0,5.0,2.0,0.0,0.0,2.0,28.0,5.0,2.0,3.0,4.0,1.0,0.0,240.0,2.0,144.43,1.0,2.0,1.0,68.0
270.0,0.0,0.0,44.0,2015.0,1.0,28.0,10.0,2.0,5.0,1.0,0.0,0.0,2.0,30.0,4.0,2.0,3.0,4.0,2.0,0.0,244.0,2.0,152.0,0.0,0.0,1.0,68.0
271.0,0.0,0.0,34.0,2015.0,1.0,28.0,10.0,2.0,5.0,2.0,1.0,0.0,2.0,16.0,5.0,2.0,4.0,5.0,0.0,0.0,241.0,2.0,125.54,0.0,3.0,1.0,68.0
272.0,0.0,0.0,87.0,2015.0,1.0,28.0,10.0,2.0,5.0,2.0,1.0,1.0,1.0,28.0,4.0,2.0,1.0,2.0,0.0,0.0,5.0,2.0,133.83,0.0,2.0,1.0,68.0
273.0,0.0,0.0,11.0,2015.0,1.0,28.0,10.0,2.0,6.0,3.0,1.0,0.0,0.0,28.0,2.0,1.0,1.0,2.0,0.0,0.0,250.0,2.0,159.75,1.0,0.0,1.0,69.0
274.0,0.0,0.0,115.0,2015.0,1.0,28.0,10.0,2.0,7.0,2.0,0.0,0.0,0.0,19.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,120.6,0.0,2.0,1.0,70.0
275.0,0.0,0.0,86.0,2015.0,1.0,28.0,10.0,3.0,7.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,2.0,3.0,0.0,0.0,240.0,2.0,112.2,0.0,0.0,1.0,72.0
276.0,0.0,0.0,41.0,2015.0,1.0,28.0,10.0,4.0,7.0,2.0,0.0,1.0,0.0,16.0,5.0,2.0,4.0,5.0,0.0,0.0,241.0,2.0,110.6,0.0,0.0,1.0,73.0
277.0,0.0,0.0,32.0,2015.0,1.0,28.0,10.0,4.0,9.0,2.0,0.0,0.0,0.0,11.0,5.0,2.0,1.0,2.0,0.0,0.0,241.0,2.0,105.9,0.0,0.0,1.0,75.0
278.0,0.0,0.0,34.0,2015.0,1.0,28.0,10.0,2.0,5.0,2.0,1.0,0.0,2.0,16.0,5.0,2.0,2.0,3.0,0.0,0.0,241.0,2.0,95.27,0.0,3.0,1.0,68.0
279.0,0.0,0.0,34.0,2015.0,1.0,28.0,10.0,2.0,5.0,2.0,0.0,0.0,2.0,16.0,5.0,2.0,4.0,5.0,0.0,0.0,241.0,2.0,108.83,0.0,1.0,1.0,68.0
280.0,0.0,1.0,100.0,2015.0,1.0,28.0,11.0,2.0,3.0,2.0,1.0,0.0,2.0,28.0,4.0,2.0,0.0,0.0,0.0,0.0,149.0,2.0,153.96,0.0,0.0,0.0,31.0
281.0,0.0,0.0,44.0,2015.0,1.0,28.0,11.0,2.0,3.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,120.6,0.0,0.0,1.0,67.0
282.0,0.0,0.0,304.0,2015.0,1.0,28.0,11.0,2.0,4.0,2.0,0.0,1.0,0.0,28.0,2.0,2.0,0.0,0.0,1.0,0.0,240.0,2.0,90.67,0.0,1.0,1.0,68.0
283.0,0.0,1.0,36.0,2015.0,1.0,28.0,11.0,2.0,4.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,3.0,4.0,0.0,0.0,240.0,2.0,126.67,0.0,0.0,0.0,58.0
284.0,0.0,0.0,117.0,2015.0,1.0,28.0,11.0,2.0,4.0,3.0,0.0,0.0,2.0,28.0,4.0,2.0,2.0,3.0,0.0,0.0,15.0,2.0,144.4,0.0,1.0,1.0,68.0
285.0,0.0,0.0,70.0,2015.0,1.0,28.0,11.0,2.0,4.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,99.5,1.0,2.0,1.0,68.0
286.0,0.0,0.0,110.0,2015.0,1.0,28.0,11.0,2.0,5.0,2.0,0.0,0.0,0.0,28.0,2.0,1.0,3.0,4.0,0.0,0.0,250.0,2.0,139.4,0.0,1.0,1.0,69.0
287.0,0.0,1.0,109.0,2015.0,1.0,28.0,11.0,2.0,5.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,73.8,0.0,1.0,0.0,9.0
288.0,0.0,0.0,33.0,2015.0,1.0,28.0,11.0,2.0,2.0,2.0,0.0,0.0,0.0,16.0,5.0,2.0,3.0,4.0,0.0,0.0,241.0,2.0,89.97,0.0,1.0,1.0,66.0
289.0,0.0,0.0,33.0,2015.0,1.0,28.0,11.0,2.0,2.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,3.0,4.0,0.0,0.0,240.0,2.0,123.0,0.0,0.0,1.0,66.0
290.0,0.0,0.0,33.0,2015.0,1.0,28.0,11.0,2.0,2.0,2.0,0.0,0.0,0.0,9.0,5.0,2.0,3.0,4.0,1.0,0.0,240.0,2.0,123.0,0.0,0.0,1.0,66.0
291.0,0.0,0.0,0.0,2015.0,1.0,28.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,240.0,2.0,123.0,0.0,0.0,1.0,63.0
292.0,0.0,0.0,0.0,2015.0,1.0,28.0,11.0,0.0,1.0,2.0,0.0,0.0,2.0,10.0,5.0,2.0,0.0,0.0,1.0,0.0,240.0,2.0,144.9,0.0,1.0,1.0,63.0
293.0,0.0,0.0,0.0,2015.0,1.0,28.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,12.0,2.0,1.0,5.0,6.0,0.0,0.0,240.0,2.0,153.0,0.0,0.0,1.0,63.0
294.0,0.0,0.0,0.0,2015.0,1.0,28.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,131.0,0.0,1.0,1.0,63.0
295.0,0.0,0.0,84.0,2015.0,1.0,28.0,11.0,1.0,1.0,2.0,0.0,0.0,2.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,240.0,2.0,100.0,1.0,0.0,1.0,64.0
296.0,0.0,0.0,71.0,2015.0,1.0,28.0,11.0,1.0,1.0,2.0,0.0,0.0,0.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,175.0,2.0,65.5,0.0,0.0,1.0,64.0
297.0,0.0,0.0,16.0,2015.0,1.0,28.0,11.0,1.0,1.0,2.0,0.0,0.0,0.0,29.0,5.0,2.0,1.0,2.0,0.0,0.0,242.0,2.0,123.0,0.0,1.0,1.0,64.0
298.0,0.0,0.0,54.0,2015.0,1.0,28.0,11.0,2.0,1.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,3.0,5.0,0.0,0.0,240.0,2.0,123.0,0.0,0.0,1.0,65.0
299.0,0.0,0.0,8.0,2015.0,1.0,28.0,11.0,2.0,1.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,131.0,0.0,0.0,1.0,65.0
300.0,0.0,0.0,36.0,2015.0,1.0,28.0,11.0,2.0,5.0,2.0,0.0,0.0,0.0,28.0,4.0,2.0,2.0,3.0,0.0,0.0,5.0,2.0,104.68,1.0,0.0,1.0,69.0
301.0,0.0,0.0,40.0,2015.0,1.0,28.0,11.0,2.0,5.0,2.0,0.0,0.0,2.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,242.0,2.0,166.0,0.0,0.0,1.0,69.0
302.0,0.0,1.0,59.0,2015.0,1.0,28.0,11.0,2.0,6.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,2.0,3.0,0.0,0.0,240.0,2.0,111.25,0.0,2.0,0.0,23.0
303.0,0.0,0.0,79.0,2015.0,1.0,28.0,11.0,2.0,6.0,2.0,2.0,0.0,2.0,28.0,2.0,1.0,5.0,6.0,1.0,0.0,250.0,2.0,213.75,0.0,0.0,1.0,70.0
304.0,0.0,0.0,32.0,2015.0,1.0,28.0,11.0,4.0,6.0,2.0,0.0,0.0,2.0,28.0,5.0,2.0,3.0,4.0,1.0,0.0,240.0,2.0,178.0,1.0,0.0,1.0,73.0
305.0,0.0,0.0,110.0,2015.0,1.0,28.0,11.0,2.0,5.0,2.0,0.0,0.0,0.0,28.0,2.0,1.0,0.0,0.0,0.0,0.0,250.0,2.0,113.9,0.0,1.0,1.0,69.0
306.0,0.0,0.0,33.0,2015.0,1.0,28.0,11.0,2.0,5.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,3.0,4.0,0.0,0.0,240.0,2.0,129.29,1.0,0.0,1.0,69.0
307.0,0.0,0.0,53.0,2015.0,1.0,29.0,12.0,1.0,0.0,2.0,2.0,0.0,0.0,8.0,5.0,2.0,5.0,6.0,0.0,0.0,240.0,2.0,153.0,1.0,0.0,1.0,64.0
308.0,0.0,0.0,2.0,2015.0,1.0,29.0,12.0,1.0,0.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,98.0,1.0,2.0,1.0,64.0
309.0,0.0,0.0,8.0,2015.0,1.0,29.0,12.0,2.0,4.0,2.0,1.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,169.0,1.0,2.0,1.0,69.0
310.0,0.0,1.0,72.0,2015.0,1.0,29.0,12.0,2.0,4.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,93.0,0.0,2.0,0.0,17.0
311.0,0.0,0.0,12.0,2015.0,1.0,29.0,12.0,2.0,5.0,2.0,0.0,0.0,0.0,16.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,132.29,0.0,0.0,1.0,70.0
312.0,0.0,0.0,48.0,2015.0,1.0,29.0,12.0,2.0,5.0,2.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,3.0,0.0,0.0,243.0,2.0,123.0,0.0,1.0,1.0,70.0
313.0,0.0,0.0,90.0,2015.0,1.0,29.0,12.0,2.0,5.0,2.0,0.0,0.0,1.0,28.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,117.22,0.0,1.0,1.0,63.0
314.0,0.0,0.0,34.0,2015.0,1.0,29.0,12.0,2.0,5.0,2.0,0.0,1.0,2.0,12.0,4.0,2.0,2.0,3.0,1.0,0.0,156.0,2.0,149.0,0.0,1.0,1.0,70.0
315.0,0.0,1.0,58.0,2015.0,1.0,29.0,12.0,2.0,5.0,3.0,1.0,0.0,0.0,28.0,2.0,1.0,1.0,2.0,0.0,0.0,250.0,2.0,164.57,0.0,1.0,0.0,52.0
316.0,0.0,0.0,59.0,2015.0,1.0,29.0,12.0,2.0,5.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,0.0,0.0,0.0,0.0,115.0,0.0,107.0,0.0,0.0,1.0,70.0
317.0,0.0,0.0,90.0,2015.0,1.0,29.0,12.0,2.0,5.0,2.0,0.0,1.0,1.0,28.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,117.22,1.0,2.0,1.0,70.0
318.0,0.0,0.0,116.0,2015.0,1.0,29.0,12.0,2.0,5.0,2.0,0.0,0.0,0.0,28.0,4.0,2.0,3.0,4.0,0.0,0.0,40.0,0.0,119.25,0.0,0.0,1.0,70.0
319.0,0.0,0.0,31.0,2015.0,1.0,29.0,12.0,2.0,5.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,2.0,3.0,0.0,0.0,243.0,2.0,123.0,0.0,0.0,1.0,70.0
320.0,0.0,1.0,51.0,2015.0,1.0,29.0,12.0,2.0,5.0,2.0,0.0,0.0,2.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,241.0,2.0,105.71,0.0,0.0,0.0,82.0
321.0,0.0,0.0,48.0,2015.0,1.0,29.0,12.0,2.0,5.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,2.0,3.0,0.0,0.0,243.0,2.0,123.0,0.0,1.0,1.0,70.0
322.0,0.0,0.0,59.0,2015.0,1.0,29.0,12.0,2.0,5.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,3.0,4.0,0.0,0.0,240.0,2.0,144.43,1.0,2.0,1.0,70.0
323.0,0.0,1.0,97.0,2015.0,1.0,29.0,12.0,3.0,5.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,3.0,4.0,0.0,0.0,240.0,2.0,126.0,0.0,1.0,0.0,44.0
324.0,0.0,0.0,12.0,2015.0,1.0,29.0,12.0,4.0,5.0,2.0,0.0,0.0,2.0,15.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,148.3,1.0,2.0,1.0,73.0
325.0,0.0,0.0,64.0,2015.0,1.0,29.0,12.0,4.0,5.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,125.22,0.0,1.0,1.0,73.0
326.0,0.0,0.0,31.0,2015.0,1.0,29.0,12.0,4.0,7.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,2.0,3.0,0.0,0.0,243.0,2.0,123.0,0.0,0.0,1.0,75.0
327.0,0.0,0.0,59.0,2015.0,1.0,29.0,12.0,4.0,7.0,2.0,0.0,0.0,2.0,16.0,4.0,2.0,0.0,0.0,0.0,0.0,243.0,0.0,130.0,1.0,1.0,1.0,75.0
328.0,0.0,1.0,55.0,2015.0,1.0,29.0,12.0,4.0,10.0,2.0,10.0,0.0,0.0,28.0,4.0,2.0,2.0,3.0,2.0,0.0,8.0,0.0,133.16,0.0,1.0,2.0,63.0
329.0,0.0,0.0,81.0,2015.0,1.0,29.0,12.0,2.0,5.0,2.0,0.0,0.0,0.0,16.0,4.0,2.0,0.0,0.0,0.0,0.0,147.0,2.0,78.84,0.0,0.0,1.0,70.0
330.0,0.0,0.0,1.0,2015.0,1.0,29.0,12.0,1.0,0.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,80.1,0.0,0.0,1.0,64.0
331.0,0.0,0.0,34.0,2015.0,1.0,29.0,12.0,2.0,0.0,2.0,2.0,0.0,0.0,3.0,5.0,2.0,5.0,6.0,0.0,0.0,240.0,2.0,193.0,0.0,1.0,1.0,65.0
332.0,0.0,0.0,13.0,2015.0,1.0,29.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,88.2,0.0,0.0,1.0,65.0
333.0,0.0,0.0,40.0,2015.0,1.0,29.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,15.0,5.0,2.0,4.0,4.0,0.0,0.0,241.0,2.0,90.71,0.0,0.0,1.0,65.0
334.0,0.0,0.0,1.0,2015.0,1.0,29.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,0.0,1.0,0.0,0.0,240.0,2.0,114.5,0.0,1.0,1.0,65.0
335.0,0.0,0.0,34.0,2015.0,1.0,29.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,120.2,0.0,1.0,1.0,65.0
336.0,0.0,0.0,88.0,2015.0,1.0,29.0,12.0,2.0,1.0,2.0,0.0,0.0,0.0,20.0,4.0,2.0,2.0,3.0,1.0,0.0,8.0,0.0,79.5,0.0,0.0,1.0,66.0
337.0,0.0,0.0,9.0,2015.0,1.0,29.0,12.0,2.0,1.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,117.9,0.0,3.0,1.0,66.0
338.0,0.0,1.0,24.0,2015.0,1.0,29.0,12.0,2.0,1.0,2.0,0.0,0.0,2.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,128.0,0.0,0.0,0.0,46.0
339.0,0.0,0.0,97.0,2015.0,1.0,29.0,12.0,2.0,2.0,2.0,0.0,0.0,0.0,15.0,4.0,2.0,0.0,3.0,0.0,0.0,6.0,2.0,90.95,0.0,0.0,1.0,67.0
340.0,0.0,0.0,60.0,2015.0,1.0,29.0,12.0,2.0,2.0,2.0,0.0,1.0,0.0,14.0,5.0,2.0,3.0,4.0,2.0,0.0,240.0,2.0,107.0,0.0,2.0,1.0,67.0
341.0,0.0,0.0,100.0,2015.0,1.0,29.0,12.0,2.0,2.0,2.0,2.0,0.0,0.0,8.0,2.0,1.0,5.0,6.0,0.0,0.0,250.0,2.0,130.05,1.0,1.0,1.0,67.0
342.0,0.0,0.0,50.0,2015.0,1.0,29.0,12.0,2.0,3.0,2.0,0.0,0.0,0.0,12.0,4.0,2.0,2.0,3.0,0.0,0.0,156.0,0.0,123.0,0.0,0.0,1.0,68.0
343.0,0.0,1.0,47.0,2015.0,1.0,29.0,12.0,2.0,3.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,4.0,5.0,0.0,0.0,241.0,2.0,103.8,0.0,0.0,2.0,63.0
344.0,0.0,0.0,8.0,2015.0,1.0,29.0,12.0,2.0,3.0,2.0,2.0,0.0,0.0,19.0,5.0,2.0,6.0,7.0,0.0,0.0,240.0,2.0,196.0,0.0,1.0,1.0,68.0
345.0,0.0,0.0,34.0,2015.0,1.0,29.0,12.0,2.0,3.0,2.0,0.0,0.0,2.0,12.0,5.0,2.0,2.0,3.0,0.0,0.0,240.0,2.0,149.4,1.0,0.0,1.0,68.0
346.0,0.0,0.0,47.0,2015.0,1.0,29.0,13.0,2.0,5.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,5.0,6.0,0.0,0.0,240.0,2.0,175.71,0.0,0.0,1.0,72.0
347.0,0.0,0.0,115.0,2015.0,1.0,29.0,13.0,2.0,5.0,2.0,0.0,1.0,2.0,28.0,4.0,2.0,0.0,0.0,1.0,0.0,134.0,3.0,119.7,0.0,2.0,1.0,72.0
348.0,0.0,1.0,79.0,2015.0,1.0,29.0,13.0,2.0,5.0,2.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,100.86,0.0,1.0,0.0,18.0
349.0,0.0,0.0,91.0,2015.0,1.0,29.0,13.0,2.0,5.0,2.0,0.0,0.0,0.0,16.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,100.86,0.0,0.0,1.0,72.0
350.0,0.0,0.0,98.0,2015.0,1.0,29.0,13.0,1.0,1.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,3.0,82.0,0.0,3.0,1.0,66.0
351.0,0.0,0.0,109.0,2015.0,1.0,29.0,13.0,1.0,1.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,0.0,2.0,0.0,0.0,240.0,2.0,73.8,0.0,1.0,1.0,66.0
352.0,0.0,0.0,0.0,2015.0,1.0,29.0,13.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,2.0,0.0,0.0,240.0,2.0,117.9,1.0,0.0,1.0,66.0
354.0,0.0,0.0,0.0,2015.0,1.0,29.0,13.0,1.0,1.0,4.0,0.0,0.0,0.0,28.0,2.0,1.0,7.0,7.0,0.0,0.0,240.0,2.0,150.0,0.0,0.0,1.0,66.0
355.0,0.0,0.0,9.0,2015.0,1.0,29.0,13.0,1.0,1.0,2.0,0.0,0.0,2.0,12.0,5.0,2.0,0.0,0.0,0.0,0.0,240.0,2.0,161.0,1.0,2.0,1.0,66.0
356.0,0.0,0.0,62.0,2015.0,1.0,29.0,13.0,1.0,1.0,2.0,0.0,0.0,0.0,12.0,5.0,2.0,0.0,0.0,0.0,0.0,147.0,2.0,64.0,0.0,2.0,1.0,66.0
